order(0,0)=0
order(42619,92164)=41320
order(42630,43260)=03124
order(42631,13624)=43210
order(42635,45623)=04213
order(42637,62734)=21430
order(42638,32846)=31402
order(42639,63942)=23401
order(42650,20564)=14320
order(42651,64521)=20314
order(42653,26435)=12043
order(42657,26475)=12043
order(42658,65248)=23104
order(42659,96542)=42301
order(42670,46270)=02134
order(42671,26471)=12034
order(42673,64327)=20413
order(42675,54267)=40123
order(42678,62874)=21430
order(42679,97264)=43120
order(42680,06248)=42103
order(42681,81426)=34012
order(42683,23846)=14302
order(42685,52468)=41023
order(42687,72864)=41320
order(42689,89246)=34102
order(42690,94206)=30142
order(42691,21496)=14032
order(42693,32694)=41230
order(42695,52469)=41023
order(42697,79426)=43012
order(42698,62498)=21034
order(42701,42170)=01423
order(42703,27403)=12034
order(42705,24075)=10324
order(42706,67042)=42301
order(42708,78402)=24031
order(42709,29047)=14302
order(42710,17204)=32140
order(42713,13427)=34012
order(42715,47125)=02314
order(42716,14672)=30421
order(42718,74128)=20314
order(42719,47291)=02143
order(42730,27340)=12304
order(42731,74123)=20413
order(42735,23745)=13204
order(42736,34672)=30421
order(42738,37482)=32041
order(42739,39472)=34021
order(42750,07452)=42031
order(42751,45172)=03421
order(42753,52347)=31402
order(42756,54267)=30142
order(42758,27854)=12430
order(42759,25794)=13240
order(42760,67204)=32140
order(42761,27146)=12403
order(42763,72364)=21430
order(42765,75642)=24301
order(42768,26874)=13420
order(42769,96247)=43102
order(42780,84720)=30214
order(42781,72148)=21403
order(42783,43827)=04312
order(42785,57428)=42013
order(42786,76824)=24310
order(42789,72948)=21403
order(42790,40729)=04213
order(42791,71249)=24103
order(42793,73942)=24301
order(42795,27594)=12430
order(42796,24697)=10432
order(42798,28974)=14320
order(42801,48102)=02431
order(42803,38204)=42130
order(42805,45280)=04123
order(42806,08462)=32041
order(42807,47280)=04123
order(42809,90824)=43210
order(42810,20418)=14032
order(42813,42813)=01234
order(42815,45218)=04132
order(42816,16824)=34210
order(42817,48172)=02341
order(42819,29418)=14032
order(42830,38402)=32041
order(42831,31248)=34102
order(42835,82543)=21403
order(42836,23468)=13042
order(42837,73824)=43210
order(42839,34892)=30241
order(42850,58402)=32041
order(42851,25148)=13402
order(42853,45283)=03124
order(42856,65824)=43210
order(42857,78452)=42031
order(42859,52894)=31240
order(42860,46028)=03412
order(42861,21486)=14023
order(42863,23846)=14203
order(42865,84526)=20413
order(42867,48276)=02143
order(42869,86942)=23401
order(42870,72084)=31420
order(42871,48721)=02314
order(42873,72843)=31204
order(42875,87254)=23140
order(42876,24786)=10324
order(42879,72948)=31402
order(42890,24809)=10243
order(42891,84921)=20314
order(42893,39284)=43120
order(42895,59482)=43021
order(42896,98642)=32401
order(42897,97842)=34201
order(42901,29041)=12304
order(42903,93240)=24103
order(42905,25409)=14032
order(42906,04629)=30412
order(42907,29740)=12403
order(42908,92408)=21034
order(42910,91402)=23041
order(42913,29413)=12034
order(42915,92514)=21430
order(42916,49621)=02413
order(42917,91274)=23140
order(42918,84129)=40312
order(42930,49302)=02341
order(42931,31492)=34021
order(42935,32945)=31204
order(42936,46932)=04231
order(42937,97423)=24013
order(42938,89234)=42130
order(42950,02549)=41302
order(42951,12495)=41023
order(42953,24359)=10432
order(42956,29645)=12403
order(42957,52974)=31240
order(42958,95482)=23041
order(42960,04296)=40123
order(42961,46912)=03241
order(42963,43962)=04231
order(42965,54269)=40132
order(42967,94276)=20143
order(42968,49682)=02341
order(42970,07429)=43012
order(42971,21479)=14032
order(42973,34927)=40213
order(42975,42759)=01342
order(42976,97642)=23401
order(42978,87429)=43012
order(42980,92408)=21043
order(42981,81924)=34210
order(42983,42938)=01243
order(42985,28594)=13420
order(42986,28496)=13024
order(42987,79842)=42301
order(43012,34201)=10423
order(43015,34510)=10432
order(43016,43160)=01342
order(43017,30714)=12430
order(43018,30481)=12043
order(43019,93401)=41023
order(43021,41023)=04231
order(43025,34502)=10423
order(43026,34260)=10342
order(43027,42703)=03421
order(43028,38204)=14320
order(43029,39204)=14320
order(43051,51430)=34012
order(43052,40532)=02314
order(43056,65304)=43120
order(43057,75043)=43201
order(43058,34850)=10432
order(43059,95403)=43021
order(43061,43610)=01342
order(43062,02346)=24103
order(43065,65034)=34210
order(43067,06437)=23014
order(43068,48360)=04132
order(43069,30946)=12403
order(43071,43017)=01243
order(43072,37204)=13420
order(43075,30574)=12430
order(43076,43076)=01234
order(43078,84037)=40213
order(43079,03794)=21340
order(43081,41380)=04132
order(43082,40832)=02314
order(43085,30548)=12403
order(43086,86304)=34120
order(43087,38407)=13024
order(43089,09843)=24301
order(43091,94130)=30412
order(43092,90342)=32104
order(43095,09543)=23401
order(43096,43690)=01432
order(43097,74309)=40123
order(43098,98043)=34201
order(43102,41032)=02314
order(43105,03415)=31024
order(43106,06431)=34012
order(43107,70314)=43120
order(43108,80431)=43012
order(43109,93401)=41032
order(43120,23041)=31402
order(43125,23451)=31042
order(43126,21463)=32041
order(43127,71432)=42013
order(43128,83412)=41023
order(43129,49231)=04312
order(43150,34501)=10342
order(43152,51324)=32140
order(43156,53614)=31420
order(43157,34751)=10432
order(43158,85143)=43201
order(43159,41593)=02341
order(43160,34106)=10243
order(43162,36421)=13042
order(43165,13456)=21043
order(43167,64371)=30142
order(43168,86134)=43210
order(43169,36149)=13204
order(43170,71034)=32410
order(43172,21473)=42031
order(43175,53147)=41203
order(43176,67431)=43012
order(43178,43781)=01342
order(43179,93147)=41203
order(43180,08134)=43210
order(43182,21483)=42031
order(43185,81543)=32401
order(43186,86134)=34210
order(43187,78431)=43012
order(43189,18349)=23104
order(43190,93041)=31402
order(43192,31249)=12403
order(43195,95314)=34120
order(43196,43691)=01432
order(43197,94317)=30124
order(43198,39814)=13420
order(43201,40321)=03124
order(43205,02435)=32014
order(43206,30246)=13204
order(43207,02437)=32014
order(43208,04328)=30124
order(43209,04923)=30421
order(43210,21403)=23041
order(43215,13245)=31204
order(43216,46312)=04132
order(43217,17432)=34012
order(43218,23148)=21304
order(43219,91423)=43021
order(43250,04532)=40312
order(43251,24531)=20314
order(43256,52634)=32410
order(43257,72354)=42130
order(43258,48523)=04321
order(43259,29534)=24310
order(43260,06432)=43012
order(43261,42136)=02413
order(43265,24563)=20431
order(43267,63742)=31402
order(43268,82436)=42013
order(43269,62439)=32014
order(43270,47320)=03124
order(43271,34271)=10234
order(43275,24537)=20413
order(43276,67243)=43201
order(43278,78423)=34021
order(43279,97243)=43201
order(43280,38024)=13420
order(43281,32841)=12304
order(43285,28453)=23041
order(43286,62348)=42103
order(43287,34872)=10342
order(43289,94283)=40231
order(43290,03294)=41230
order(43291,31492)=14032
order(43295,49352)=03142
order(43296,93246)=31204
order(43297,73429)=41023
order(43298,29348)=23104
order(43501,10345)=43102
order(43502,45230)=02413
order(43506,35406)=12034
order(43507,53470)=21043
order(43508,43805)=01432
order(43509,03459)=31024
order(43510,05431)=42013
order(43512,51423)=23041
order(43516,61453)=43021
order(43517,74135)=40312
order(43518,81435)=43012
order(43519,91453)=43021
order(43520,52403)=23041
order(43521,14352)=40123
order(43526,35642)=12403
order(43527,52347)=23104
order(43528,58342)=24103
order(43529,49523)=04231
order(43560,45360)=02134
order(43561,41356)=04123
order(43562,36452)=13024
order(43567,65374)=32140
order(43568,43658)=01324
order(43569,64395)=30142
order(43570,70354)=34120
order(43571,74135)=30412
order(43572,75423)=32041
order(43576,43567)=01243
order(43578,48753)=04321
order(43579,79543)=34201
order(43580,43850)=01324
order(43581,18354)=43120
order(43582,24853)=40321
order(43586,64385)=40132
order(43587,87543)=34201
order(43589,59348)=24103
order(43590,50934)=24310
order(43591,31459)=14023
order(43592,59342)=23104
order(43596,95643)=32401
order(43597,54973)=20341
order(43598,45389)=02143
order(43601,31046)=14302
order(43602,60234)=23410
order(43605,35406)=14032
order(43607,74306)=40132
order(43608,36804)=12430
order(43609,93640)=41203
order(43610,03416)=41032
order(43612,31462)=13024
order(43615,41536)=03412
order(43617,73416)=41032
order(43618,41836)=03412
order(43619,16493)=32041
order(43620,20346)=34102
order(43621,36241)=12304
order(43625,23546)=31402
order(43627,67423)=24031
order(43628,48632)=04213
order(43629,26493)=32041
order(43650,60354)=24130
order(43651,61534)=24310
order(43652,23645)=41203
order(43657,74563)=40321
order(43658,56834)=32410
order(43659,95436)=43012
order(43670,60734)=24310
order(43671,17346)=43102
order(43672,67342)=23104
order(43675,35467)=14023
order(43678,37486)=13042
order(43679,34697)=10243
order(43680,68043)=23401
order(43681,86413)=32041
order(43682,63248)=21403
order(43685,83546)=31402
order(43687,86473)=32041
order(43689,89634)=34210
order(43690,96403)=32041
order(43691,16439)=42013
order(43692,39264)=13420
order(43695,34956)=10342
order(43697,34976)=10342
order(43698,39468)=13024
order(43701,41730)=04213
order(43702,43270)=01423
order(43705,73405)=21034
order(43706,70643)=23401
order(43708,87340)=42103
order(43709,90473)=43021
order(43710,40137)=04312
order(43712,71423)=23041
order(43715,13475)=31024
order(43716,13647)=31402
order(43718,34178)=10324
order(43719,74319)=20134
order(43720,23704)=31240
order(43721,24371)=30124
order(43725,74532)=20413
order(43726,42763)=03241
order(43728,84732)=40213
order(43729,23794)=31240
order(43750,03754)=41230
order(43751,74153)=20431
order(43752,42735)=04213
order(43756,37645)=12403
order(43758,87453)=42031
order(43759,35479)=13024
order(43760,46730)=03214
order(43761,47613)=02341
order(43762,23476)=41023
order(43765,43657)=01342
order(43768,63748)=31204
order(43769,49367)=04132
order(43780,07843)=42301
order(43781,41783)=04231
order(43782,82734)=34210
order(43785,48753)=03241
order(43786,63748)=41203
order(43789,93478)=41023
order(43790,34970)=10324
order(43791,39471)=13024
order(43792,23749)=41203
order(43795,74359)=20143
order(43796,64397)=40132
order(43798,83974)=41320
order(43801,10348)=43102
order(43802,83024)=21340
order(43805,58034)=42310
order(43806,06384)=34120
order(43807,03487)=31024
order(43809,09483)=34021
order(43810,08431)=42013
order(43812,48321)=02143
order(43815,18453)=32041
order(43816,36148)=14302
order(43819,34918)=10432
order(43820,24038)=30412
order(43821,32814)=13240
order(43825,24385)=30124
order(43826,86324)=24130
order(43827,83247)=21304
order(43829,83924)=21430
order(43850,48503)=02341
order(43851,38145)=12403
order(43852,45823)=03241
order(43856,58463)=32041
order(43857,85347)=23104
order(43859,95384)=43120
order(43860,64380)=30124
order(43861,81364)=24130
order(43862,43268)=01432
order(43865,53846)=41203
order(43867,83476)=21043
order(43869,68394)=32140
order(43870,37048)=13402
order(43871,13874)=41230
order(43872,42738)=04312
order(43875,83754)=21340
order(43876,68347)=42103
order(43879,83749)=21304
order(43890,39408)=13042
order(43891,81493)=24031
order(43892,39284)=13420
order(43895,89354)=23140
order(43896,39864)=13240
order(43897,74398)=40132
order(43901,39140)=12403
order(43902,30429)=13042
order(43905,34059)=10342
order(43906,46039)=04312
order(43907,39740)=12403
order(43908,38490)=14023
order(43910,13940)=31204
order(43912,24193)=40321
order(43915,54139)=40312
order(43916,39641)=12403
order(43917,74319)=40132
order(43918,48139)=04312
order(43920,42093)=03421
order(43921,21934)=34210
order(43925,25394)=34120
order(43926,42639)=03412
order(43927,47329)=04132
order(43928,24398)=30124
order(43950,30945)=14203
order(43951,34159)=10432
order(43952,49253)=02431
order(43956,96453)=24031
order(43957,57493)=34021
order(43958,49835)=02413
order(43960,64390)=30124
order(43961,13946)=41203
order(43962,63294)=31420
order(43965,34596)=10423
order(43967,64379)=30142
order(43968,68493)=34021
order(43970,47903)=03241
order(43971,43197)=01423
order(43972,43927)=01243
order(43975,39574)=12430
order(43976,74936)=30214
order(43978,43789)=01342
order(43980,93804)=21340
order(43981,14839)=40312
order(43982,94823)=20341
order(43985,43895)=01324
order(43986,39684)=12430
order(43987,39874)=12340
order(45012,10452)=32014
order(45013,51430)=13042
order(45016,01645)=23401
order(45017,50741)=12403
order(45018,05418)=21034
order(45019,14950)=30412
order(45021,01542)=24103
order(45023,34205)=40321
order(45026,62405)=43021
order(45027,02457)=23014
order(45028,04825)=20431
order(45029,94250)=40312
order(45031,01534)=24130
order(45032,30452)=32014
order(45036,54306)=10324
order(45037,03457)=23014
order(45038,35084)=31240
order(45039,04935)=20431
order(45061,40165)=02431
order(45062,25064)=41230
order(45063,03456)=24013
order(45067,06475)=23041
order(45068,46508)=03124
order(45069,56904)=13420
order(45071,45170)=01432
order(45072,47520)=03142
order(45073,54703)=10324
order(45076,45607)=01423
order(45078,04875)=20431
order(45079,79405)=34021
order(45081,85140)=31402
order(45082,48052)=03214
order(45083,45038)=01243
order(45086,48056)=03214
order(45087,48750)=03412
order(45089,90458)=42013
order(45091,41059)=04213
order(45092,09254)=23410
order(45093,03945)=24301
order(45096,46509)=04123
order(45097,94750)=30412
order(45098,05948)=21304
order(45102,40215)=03421
order(45103,54301)=10432
order(45106,45016)=01324
order(45107,10547)=23104
order(45108,45018)=01324
order(45109,49150)=04213
order(45120,02415)=43021
order(45123,51234)=12340
order(45126,45216)=01324
order(45127,45127)=01234
order(45128,41258)=02314
order(45129,91524)=42130
order(45130,14503)=20143
order(45132,54132)=10234
order(45136,31456)=32014
order(45137,41753)=02413
order(45138,14538)=20134
order(45139,59143)=14203
order(45160,14065)=20431
order(45162,24156)=40213
order(45163,63541)=34102
order(45167,51746)=12403
order(45168,45816)=01423
order(45169,91465)=42031
order(45170,07415)=43021
order(45172,54721)=10342
order(45173,34715)=40321
order(45176,56471)=14032
order(45178,54817)=10423
order(45179,95417)=41023
order(45180,45018)=01423
order(45182,51824)=12340
order(45183,53418)=14023
order(45186,51486)=12034
order(45187,81574)=32140
order(45189,58914)=13420
order(45190,15904)=21340
order(45192,91524)=32140
order(45193,39154)=43210
order(45196,54691)=10432
order(45197,75419)=41023
order(45198,54981)=10342
order(45201,52410)=12043
order(45203,23054)=24310
order(45206,06452)=34012
order(45207,50742)=13402
order(45208,58024)=14320
order(45209,05429)=31024
order(45210,50124)=14320
order(45213,43152)=04312
order(45216,21465)=23041
order(45217,21574)=23140
order(45218,15482)=31042
order(45219,15249)=31204
order(45230,45023)=01423
order(45231,52143)=12403
order(45236,35264)=31240
order(45237,47532)=04132
order(45238,42853)=02413
order(45239,24539)=20134
order(45260,64025)=30421
order(45261,52164)=12430
order(45263,26354)=23410
order(45267,57462)=14032
order(45268,25846)=21403
order(45269,42695)=02341
order(45270,05742)=41302
order(45271,47125)=03421
order(45273,73542)=34102
order(45276,67524)=43120
order(45278,87542)=43102
order(45279,79254)=34210
order(45280,24805)=20341
order(45281,81542)=34102
order(45283,24853)=20314
order(45286,52684)=12430
order(45287,85247)=31204
order(45289,45928)=01423
order(45290,42095)=02431
order(45291,49251)=03214
order(45293,29354)=23410
order(45296,54629)=10423
order(45297,42957)=02314
order(45298,25849)=21403
order(45301,45130)=01423
order(45302,24035)=40321
order(45306,54063)=10342
order(45307,75403)=41032
order(45308,08534)=34120
order(45309,09354)=34210
order(45310,14053)=30412
order(45312,54312)=10234
order(45316,61453)=43012
order(45317,57143)=14302
order(45318,53418)=12034
order(45319,19543)=34102
order(45320,43520)=02134
order(45321,52143)=13402
order(45326,52463)=13042
order(45327,57234)=14320
order(45328,52438)=13024
