order(74283,87234)=30241
order(48062,86042)=13204
order(17926,19267)=02341
order(54081,54180)=01432
order(92748,24789)=13240
order(32145,51342)=42031
order(62594,64529)=04213
order(14679,96741)=42310
order(48527,57482)=24013
order(38149,43981)=30412
order(74602,62704)=24031
order(12354,52341)=31240
order(61293,26913)=20314
order(39610,69013)=21430
order(84796,46978)=14320
order(90627,06279)=12340
order(39506,63905)=40132
order(64579,45796)=12340
order(31906,61390)=41023
order(87941,98741)=20134
order(26738,32768)=30214
order(9428,9284)=0231
order(16940,14609)=03142
order(3802,3082)=0213
order(76198,18976)=24301
order(92473,47932)=23041
order(10254,45120)=43021
order(30958,85309)=43012
order(83426,48362)=20143
order(96183,39186)=40231
order(20613,12603)=30214
order(58162,25681)=40312
order(67235,76532)=10432
order(72106,60271)=43102
order(96518,68951)=14023
order(4061,6140)=2301
order(85631,83165)=03421
order(14259,94512)=41302
order(85217,12758)=32410
order(791,971)=102
order(57190,50971)=04312
order(7694,7649)=0132
order(23196,13269)=21043
order(62597,57962)=24301
order(73129,32791)=13042
order(27439,73429)=13204
order(82714,14872)=34021
order(21943,29431)=02341
order(89310,03819)=42031
order(80671,06718)=12340
order(54109,10954)=23401
order(98165,95186)=04213
order(59214,91254)=13204
order(17396,19367)=03241
order(75864,86574)=23104
order(46538,83465)=43012
order(84962,96284)=23401
order(25631,12635)=40231
order(98517,19578)=30241
order(3896,9368)=2031
order(69085,06589)=20431
order(32849,84329)=23014
order(32106,30126)=03214
order(35218,21853)=23410
order(21340,40213)=34012
order(42936,64293)=40123
order(74021,40127)=12430
order(6418,4861)=1302
order(69873,83679)=24031
order(54392,59423)=03142
order(35198,85319)=41023
order(26759,57692)=32140
order(16430,13460)=03214
order(62189,69182)=04231
order(19605,60519)=23401
order(1327,1723)=0321
order(50481,58014)=03142
order(97165,59167)=40231
order(70862,27086)=40123
order(92875,72958)=31042
order(85137,81573)=02143
order(95308,09835)=30421
order(75104,40175)=43201
order(4286,6248)=3102
order(10469,10649)=01324
order(2763,7623)=1203
order(45730,03745)=43201
order(18427,24781)=32410
order(39680,69830)=21304
order(58163,36815)=43120
order(87936,69378)=42310
order(94271,41927)=14023
order(38912,28139)=41302
order(10784,47108)=42013
order(13290,23190)=21034
order(15743,35714)=41203
order(76905,97650)=20143
order(35107,07135)=34201
order(7940,7490)=0213
order(16750,06751)=41230
order(45061,61540)=34102
order(71468,16847)=13420
order(24391,42193)=10432
order(3856,6538)=3201
order(80346,43680)=32401
order(90453,35940)=43021
order(53249,52493)=02341
order(82041,04218)=23140
order(65471,15467)=41203
order(57328,32857)=23401
order(65497,54976)=12340
order(51064,40516)=42013
order(43826,26348)=34102
order(46197,96417)=31024
order(85241,41528)=34120
order(94107,19740)=20413
order(54169,41569)=12034
order(74920,79042)=02413
order(31892,38192)=02134
order(84065,64850)=31042
order(56713,37651)=42103
order(38562,32685)=04312
order(29576,25697)=02413
order(37249,93247)=40231
order(2781,8271)=2013
order(73245,35724)=14023
order(47815,41578)=03412
order(78259,79258)=04231
order(15207,25710)=21403
order(72498,84297)=42130
order(97248,84792)=43102
order(60375,67053)=03142
order(45130,04351)=40312
order(30954,59430)=32401
order(51079,79510)=34012
order(40396,09346)=13204
order(67531,65173)=02413
order(89603,68093)=20314
order(32947,92743)=21430
order(31524,52413)=23410
order(37624,47623)=41230
order(90653,35609)=43210
order(26,62)=10
order(80672,68720)=20341
order(39754,39457)=01432
order(37598,57893)=21430
order(52607,06275)=32140
order(10954,51409)=30412
order(57861,15867)=40231
order(24871,42781)=10324
order(5824,8452)=1302
order(19345,14395)=03214
order(28769,28967)=01432
order(10243,31240)=40231
order(72360,26703)=13042
order(58629,85926)=10432
order(2395,3259)=1032
order(93654,53964)=31024
order(70821,20178)=31402
order(92801,02198)=31402
order(50281,08215)=13240
order(14209,01429)=30124
order(3579,7539)=2103
order(57426,65472)=40213
order(61430,43160)=23104
order(70325,05237)=14320
order(18497,18749)=01423
order(205,250)=021
order(63704,76034)=20314
order(9580,0985)=3021
order(56018,61508)=13024
order(35716,63751)=40213
order(38902,02389)=34012
order(68935,89563)=12403
order(9237,9327)=0213
order(3492,2943)=3210
order(57984,98745)=23140
order(58041,81054)=14203
order(31285,21538)=21403
order(32681,18632)=43201
order(73986,76839)=04312
order(10485,50481)=41230
order(396,639)=201
order(790,790)=012
order(20169,02961)=10432
order(73968,69387)=32140
order(2971,9721)=1203
order(65081,86051)=30214
order(87315,81357)=03241
order(13876,78613)=32401
order(64159,56941)=30412
order(64078,70648)=32014
order(30681,38106)=03412
order(23689,28936)=03412
order(21305,25031)=04321
order(84731,13874)=43021
order(53,53)=01
order(72015,15702)=34021
order(54938,94583)=21043
order(75601,56071)=12304
order(16504,54610)=24103
order(64127,14762)=21403
order(35604,53640)=10243
order(75824,85724)=21034
order(9045,4059)=2130
order(83920,39802)=12043
order(76219,29761)=24013
order(38560,03685)=40312
order(90362,02936)=14023
order(1689,6198)=1032
order(3684,6438)=1302
order(82137,21387)=12304
order(58319,95138)=40321
order(504,045)=120
order(14789,14978)=01423
order(35087,05837)=21304
order(68724,82674)=13024
order(59347,53947)=02134
order(71082,02718)=24013
order(15206,12605)=02431
order(75614,56417)=12430
order(60479,09476)=14230
order(89064,86409)=03421
order(65403,45603)=21034
order(10236,32610)=32401
order(91638,61839)=21430
order(76230,62307)=12340
order(52089,08592)=23041
order(67059,95076)=43210
order(76849,87964)=20413
order(83467,64837)=32014
order(61284,82164)=32104
order(94605,40659)=13240
order(82965,59286)=42103
order(70948,87490)=40321
order(1386,3618)=1302
order(91530,10593)=14203
order(95410,95401)=01243
order(46805,54680)=40123
order(340,403)=120
order(4352,2534)=3210
order(13296,23691)=21430
order(96825,62859)=13240
order(59083,95830)=10342
order(7489,9847)=3210
order(86019,10986)=32401
order(91205,15290)=14203
order(45317,31475)=23041
order(74805,47805)=10234
order(9672,6279)=1320
order(50416,15604)=30412
order(96537,96573)=01243
order(14652,15462)=03124
order(70892,78092)=02134
order(19874,49781)=41320
order(8251,2518)=1230
order(28960,96082)=23410
order(34629,43629)=10234
order(70416,47601)=20413
order(73891,73198)=01432
order(47961,71496)=14023
order(56972,95276)=20431
order(94753,45973)=13024
order(61803,01368)=31402
order(17586,15687)=02431
order(9605,9650)=0132
order(70638,63807)=23410
order(49860,98406)=12043
order(35418,34581)=02143
order(847,847)=012
order(15746,64157)=43012
order(46713,63714)=14230
order(21043,41320)=31402
order(39758,79583)=21340
order(56083,35068)=40213
order(69235,59326)=41320
order(84537,53478)=23140
order(96837,39687)=30124
order(60294,40926)=41320
order(13589,89351)=34120
order(16843,14863)=03214
order(23904,40923)=43201
order(86590,56980)=21304
order(23846,38642)=12430
order(324,423)=210
order(8376,6387)=3102
order(84526,54268)=21340
order(70469,67409)=30214
order(83716,78163)=20341
order(29358,98352)=14230
order(26017,61027)=13204
order(51746,47165)=32140
order(18437,41783)=20413
order(3691,9316)=2031
order(5910,0591)=3012
order(35864,84653)=24310
order(79586,67958)=40123
order(93658,68359)=24130
order(53014,03541)=21043
order(52306,23065)=12340
order(84739,84397)=01342
order(4380,8430)=2013
order(29765,62975)=30124
order(40259,05294)=13240
order(24678,62748)=20314
order(14035,04513)=21403
order(84325,43285)=12304
order(56431,56431)=01234
order(20876,02876)=10234
order(7825,7582)=0312
order(71026,72610)=03412
order(53126,16235)=24310
order(12768,87612)=42301
order(12890,18902)=02341
order(80146,61480)=42301
order(23956,65932)=43210
order(76459,56947)=31420
order(71582,25817)=42310
order(80965,06589)=13402
order(93216,23961)=21043
order(43152,23451)=41032
order(45721,72145)=23401
order(72386,32786)=21034
order(93786,79638)=20413
order(34820,48032)=12403
order(36710,36017)=01432
order(23149,91432)=42310
order(34206,03246)=30214
order(25860,26085)=03421
order(42781,74218)=20143
order(93820,28930)=32014
order(2714,7124)=1203
order(54267,65274)=30241
order(95167,67915)=34021
order(38761,76381)=23014
order(80693,83906)=04312
order(5820,2058)=2301
order(6257,5627)=2013
order(12503,05123)=32014
order(1934,4931)=3120
order(83512,23851)=41023
order(30271,31270)=04231
order(80623,68230)=20341
order(28576,75682)=32410
order(58271,51287)=04213
order(26780,86207)=31042
order(20173,70231)=31042
order(3970,7309)=2031
order(3268,3286)=0132
order(48523,35824)=42130
order(19826,61892)=40213
order(93752,73592)=21304
order(7532,3752)=2013
order(329,293)=120
order(28705,78025)=21304
order(48913,91384)=23410
order(96418,91468)=03214
order(82305,80532)=03421
order(73865,68573)=32401
order(17943,13974)=04213
order(81502,58012)=20314
order(37915,35197)=04321
order(438,438)=012
order(89026,60829)=42031
order(84136,84316)=01324
order(17850,75108)=13042
order(3265,6532)=2301
order(3958,9385)=1032
order(2185,1852)=1230
order(30458,53084)=30142
order(60125,21605)=32014
order(87309,83709)=02134
order(36108,36081)=01342
order(28014,04821)=24103
order(46750,06475)=41023
order(81562,85126)=02143
order(47508,50748)=23104
order(20314,43201)=42013
order(60913,96103)=20314
order(23694,93462)=31420
order(53640,60453)=24301
order(91783,13978)=14023
order(70321,27103)=30412
order(94762,69742)=30214
order(83579,39857)=14023
order(36709,30967)=03412
order(56948,65894)=10423
order(13875,75318)=34102
order(8734,3478)=2310
order(97408,78490)=14203
order(43517,17543)=34201
order(84723,28743)=30214
order(53792,52379)=04123
order(42810,10428)=34012
order(67023,27036)=31240
order(68370,06873)=40132
order(12306,32160)=21043
order(23517,31257)=13024
order(49235,92345)=12304
order(75316,73165)=02341
order(5014,5140)=0231
order(15490,05149)=41023
order(32087,03278)=20143
order(65087,76850)=40312
order(84210,14082)=31402
order(63421,62314)=03142
order(87935,58973)=40213
order(74160,14670)=21304
order(64873,67438)=03142
order(41693,36419)=42013
order(46318,81643)=43102
order(7051,7510)=0231
order(25810,01258)=43012
order(79430,37904)=30142
order(4861,1486)=3012
order(41502,15420)=12043
order(31684,38146)=03142
order(5273,2537)=1032
order(42578,75842)=32401
order(87350,53807)=32041
order(50896,05986)=10324
order(17654,56147)=32041
order(37182,37281)=01432
order(7016,6017)=3120
order(35486,45683)=21430
order(74653,45637)=13240
order(13968,69318)=32104
order(14653,41356)=10432
order(98570,09758)=40321
order(8613,1683)=2103
order(49780,40798)=04213
order(73460,67304)=30142
order(21750,07251)=42031
order(67280,68027)=03421
order(5649,9465)=3210
order(24760,47026)=12403
order(3974,4397)=3012
order(59267,29765)=21430
order(21708,72801)=20431
order(95348,89435)=40321
order(96240,60492)=14302
order(15082,50128)=12043
order(23170,73102)=31240
order(4739,9743)=3102
order(59402,92405)=14230
order(58746,87645)=12430
order(34089,94803)=41320
order(97681,96871)=02314
order(87952,78295)=10423
order(12480,10842)=04321
order(84593,89543)=03214
order(67245,65427)=04321
order(98364,38649)=21340
order(39421,41239)=24301
order(78926,28679)=31402
order(1650,5601)=2130
order(60589,09856)=14320
order(29687,78962)=43120
order(38045,30485)=02314
order(47689,89647)=34201
order(71248,81472)=41302
order(59203,03259)=34201
order(48059,58094)=31240
order(39280,90382)=14032
order(41563,45163)=02134
order(5942,5249)=0321
order(78314,47831)=40123
order(450,054)=210
order(69703,37690)=42013
order(24176,16472)=24130
order(96104,09164)=30214
order(53907,03579)=31042
order(10867,87160)=24031
order(12073,23071)=14230
order(37894,93478)=30412
order(68570,07586)=43210
order(38609,69380)=24013
order(95734,39574)=30124
order(3218,1382)=2031
order(403,340)=201
order(83162,38216)=10423
order(48362,34268)=20431
order(497,974)=120
order(14205,02154)=32041
order(82314,31482)=23401
order(63240,64230)=03214
order(89564,84965)=04132
order(86917,18967)=30214
order(87692,78926)=10342
order(81047,71840)=41032
order(60825,50826)=41230
order(89071,97018)=13240
order(58941,49518)=32041
order(5089,8509)=2013
order(59078,07985)=23140
order(52430,43520)=23014
order(38746,78346)=21034
order(34719,17943)=32410
order(13748,47318)=32104
order(81096,91608)=31420
order(48219,12984)=32410
order(13067,06317)=23104
order(25634,35624)=31204
order(58731,13758)=43201
order(28941,98421)=21304
order(10724,21470)=30421
order(24597,25749)=02413
order(82037,23780)=13402
order(93718,13897)=31402
order(40897,97840)=34201
order(14986,16849)=04312
order(83529,92358)=43120
order(30895,09538)=13402
order(28796,92768)=30241
order(62418,18246)=34120
order(64953,46359)=10432
order(97013,10973)=32014
order(2130,0132)=3120
order(41679,97614)=43210
order(19265,51926)=40123
order(57320,05273)=40312
order(18596,85196)=12034
order(97142,21749)=42130
order(8674,8647)=0132
order(81654,16845)=12043
order(83927,83972)=01243
order(71480,47108)=20143
order(97523,73925)=14032
order(17362,16237)=03421
order(48132,24813)=40123
order(95812,28159)=42310
order(17430,03147)=43021
order(34785,45738)=14203
order(21869,16892)=13240
order(20538,05238)=12034
order(61805,56801)=40231
order(46039,43609)=03124
order(40538,54308)=20314
order(46510,45016)=02431
order(28675,62785)=20314
order(20165,62015)=30124
order(49538,94538)=10234
order(52946,24659)=13402
order(46305,06345)=31204
order(75914,71459)=03412
order(52183,25831)=10342
order(54971,47951)=13204
order(4510,1540)=2103
order(84795,47895)=12034
order(23896,28693)=02431
order(20869,86092)=23140
order(60382,30268)=21403
order(68521,62581)=03214
order(38594,89453)=13420
order(78014,70148)=02341
order(61830,30618)=34012
order(79436,96347)=14320
order(6815,1685)=2013
order(56472,42657)=24103
order(28140,01824)=42103
order(63248,83264)=41203
order(58126,18625)=21430
order(12736,62371)=41320
order(62398,29638)=13024
order(23980,82930)=30214
order(19546,96154)=14023
order(39152,52931)=34102
order(50321,51230)=04321
order(27104,42170)=40213
order(62894,48296)=42130
order(1978,1879)=0321
order(8210,2108)=1230
order(12769,76912)=23401
order(37652,37625)=01243
order(71568,61785)=31042
order(39528,25983)=32140
order(7246,7246)=0123
order(61827,72186)=43120
order(24157,52471)=30142
order(30291,29130)=23401
order(49806,69804)=41230
order(9514,5149)=1230
order(30127,30721)=01432
order(90581,09518)=10243
order(17325,12375)=03214
order(29130,93210)=13024
order(35182,53128)=10243
order(84650,64850)=21034
order(40613,40163)=01324
order(72138,72813)=01423
order(14362,42613)=14302
order(62135,31652)=32041
order(47251,17254)=41230
order(19254,59412)=31402
order(27348,42837)=30421
order(26504,64520)=14203
order(91385,91853)=01342
order(24739,29473)=04123
order(10523,13205)=04312
order(21538,21583)=01243
order(90128,82190)=43201
order(74365,34567)=21430
order(39186,61398)=42013
order(45219,49521)=04123
order(64951,56491)=30124
order(89157,75189)=43201
order(56804,05468)=30412
order(18469,64918)=32401
order(56781,75681)=20134
order(42861,86124)=23410
order(2913,1392)=2310
order(30147,41307)=32014
order(79128,97182)=10243
order(28314,32814)=20134
order(17865,65871)=34210
order(18423,23148)=34021
order(78460,48706)=21043
order(7169,7619)=0213
order(57162,15276)=20413
order(3751,5713)=2130
order(49750,59407)=31042
order(12943,34219)=43102
order(98025,82509)=13420
order(82543,45283)=32104
order(62783,72683)=21034
order(37069,73690)=10342
order(85240,08254)=40213
order(21,21)=01
order(43610,01463)=43021
order(30621,63120)=20431
order(23759,27935)=02413
order(53714,34157)=14302
order(78301,80713)=13042
order(7146,6471)=3201
order(53214,15243)=30241
order(82607,68270)=20143
order(9180,1890)=1203
order(79064,76940)=03142
order(1394,4391)=3120
order(627,276)=120
order(39214,39421)=01423
order(6782,8672)=2013
order(53168,18563)=24031
order(52397,92375)=31240
order(2514,2154)=0213
order(51420,45210)=20314
order(8271,2187)=1302
order(62980,98620)=23014
order(52706,62507)=41032
order(8365,5386)=3102
order(8354,3548)=1230
order(97836,79863)=10243
order(2936,9263)=1032
order(86930,89603)=02143
order(75034,50473)=12403
order(5906,5960)=0132
order(24893,38429)=42103
order(17305,53170)=42013
order(9703,3097)=3201
order(6598,5698)=1023
order(50712,51207)=03412
order(67439,67394)=01342
order(96354,69345)=10243
order(6094,6490)=0321
order(69134,46193)=40213
order(34260,30264)=04231
order(80497,97480)=34201
order(49802,82904)=24130
order(13086,30816)=12304
order(17456,41576)=20314
order(43509,03549)=31204
